candidate_index,params,mean_validation_auc,std_validation_auc,sklearn_rank,mean_fit_time_seconds,mean_score_time_seconds,fold1_validation_auc,fold2_validation_auc,fold3_validation_auc,fold4_validation_auc,fold5_validation_auc
10,"{'clf__estimator__interactions': 20, 'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_bins': 256, 'clf__estimator__max_leaves': 5, 'clf__estimator__min_samples_leaf': 2}",0.7524816237857129,0.003057251073402391,18,73.9112503528595,0.2694995403289795,0.7481837821638491,0.749875861073947,0.7530850265366297,0.7548373336653574,0.7564261154887815
11,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.005, 'clf__estimator__max_bins': 256, 'clf__estimator__max_leaves': 3, 'clf__estimator__min_samples_leaf': 5}",0.7528209112676231,0.002784748256632697,12,126.81190867424012,0.2651670932769775,0.7494528970091101,0.7494837508368886,0.7541512007888962,0.7557078394190362,0.7553088682841844
12,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.02, 'clf__estimator__max_bins': 256, 'clf__estimator__max_leaves': 3, 'clf__estimator__min_samples_leaf': 2}",0.7529111637296854,0.0030892852315228332,10,79.85518245697021,0.2642862796783447,0.7491760808970332,0.7491496021565061,0.7547399784340482,0.7554198732701797,0.7560702838906594
13,"{'clf__estimator__interactions': 20, 'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_bins': 512, 'clf__estimator__max_leaves': 2, 'clf__estimator__min_samples_leaf': 2}",0.7533911484377602,0.0029528804610866773,6,85.03027830123901,0.2669075489044189,0.7496183042518055,0.7501993336508332,0.7544375352205654,0.7558175641349092,0.7568830049306876
14,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.02, 'clf__estimator__max_bins': 512, 'clf__estimator__max_leaves': 5, 'clf__estimator__min_samples_leaf': 2}",0.7525876279650092,0.0032817306882088424,14,77.02555918693542,0.2614093780517578,0.748081769156147,0.7491672249634241,0.7546419787061275,0.7550837912302921,0.7559633757690556
15,"{'clf__estimator__interactions': 20, 'clf__estimator__learning_rate': 0.005, 'clf__estimator__max_bins': 256, 'clf__estimator__max_leaves': 5, 'clf__estimator__min_samples_leaf': 2}",0.7523517463755899,0.002559774981769626,19,110.42718272209167,0.26797914505004883,0.7490869315364527,0.7495333073277256,0.7533089463966091,0.7551440975194443,0.7546854490977178
16,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.005, 'clf__estimator__max_bins': 256, 'clf__estimator__max_leaves': 5, 'clf__estimator__min_samples_leaf': 5}",0.7521206747485534,0.0026796503832113377,20,110.81748094558716,0.26427493095397947,0.7487529275790583,0.7490733387081226,0.753250194429768,0.7548864348077436,0.7546404782180743
17,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_bins': 512, 'clf__estimator__max_leaves': 3, 'clf__estimator__min_samples_leaf': 2}",0.7525604161605584,0.0032213265307345436,15,73.76915202140808,0.26134800910949707,0.748581625657738,0.7488942774081404,0.7538982751023693,0.7550305987899065,0.7563973038446378
18,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_bins': 512, 'clf__estimator__max_leaves': 2, 'clf__estimator__min_samples_leaf': 2}",0.7534013177604524,0.0028532071302923324,5,130.89546718597413,0.26147141456604006,0.7498182668910096,0.7500662998272899,0.7549815934624395,0.7560644002144886,0.7560760284070343
19,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_bins': 256, 'clf__estimator__max_leaves': 5, 'clf__estimator__min_samples_leaf': 2}",0.752537041644621,0.0027658910817915734,17,86.28310594558715,0.2640690803527832,0.7490097385211849,0.7493212269214148,0.7543299169802146,0.7550292405902985,0.7549950852099923
